Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,1,17,Almenara G.,,,65',,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,2,18,de la Fuente K.,,,82',,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,3,15,Gonzalez D.,,,,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,4,30,Josema,,,68',,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,5,22,Kone K.,,,,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,6,11,Ortuno J.,,,82',,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,7,10,Rodriguez C.,,,65',,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,8,13,Vallejo G.,Portiere,,,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,Ospite,Ceuta,4-3-3,Panchina,9,5,Youness,,,,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,1,1,Dominguez T.,Portiere,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,2,16,Melero U.,,,,78',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,3,21,Perez Picon D.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,4,2,Sabastian G.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,5,15,Andreu L.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,6,4,Palacios I.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,7,17,Gil J.,,,,63',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,8,6,Tarruela M.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,9,20,Garcia P.,,,,72',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,10,11,Beattie E.,,,,78',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Titolare,11,10,Gonzalez J.,Capitano,,,72',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,1,23,Buera F.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,2,13,Honrubia A.,Portiere,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,3,25,Kante A.,,,78',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,4,22,Lastra J.,,,78',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,5,7,Mateo P.,,,63',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,6,5,Montes A.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,7,3,Palacios A.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,8,14,Rabanal A.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,9,8,Ruiz A.,,,72',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,10,12,Sanchez Placencia I.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Casa,Sant Just,5-4-1,Panchina,11,9,Werckmeister A.,,,72',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,1,13,Bergstrom L.,Portiere,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,2,2,Morey Bauza M.,,,,78',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,3,27,Lopez D.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,4,34,Olaizola J.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,5,3,Lato T.,,,,41',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,6,6,Sanchez A.,,,,78',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,7,5,Mascarell O.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,8,30,Domenech M.,,,,68',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,9,20,Torre P.,,,,78',IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,10,19,Llabres J.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Titolare,11,9,Prats A.,Capitano,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,1,11,Asano T.,,,68',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,2,10,Darder S.,,,78',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,3,18,Joseph M.,,,78',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,4,23,Maffeo P.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,5,8,Morlanes M.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,6,25,Pichu Cuellar,Portiere,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,7,26,Salhi I.,,,41',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,8,12,Samu Costa,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,9,24,Valjent M.,,,,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,Ospite,Maiorca,4-2-3-1,Panchina,10,17,Virgili J.,,,78',,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,1,13,Arbol F.,Portiere,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,2,5,Galiano H.,Capitano,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,3,12,Escobar Hernandez J.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,4,15,Fromsa,,,,46',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,5,8,Martinez Nicolas Á.,,,,65',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,6,16,Lopez F.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,7,10,Albiar D.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,8,18,Tafalla F.,,,,46',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,9,24,Acevedo J.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,10,22,Ingles T.,,,,46',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Titolare,11,19,Lopez G.,,,,57',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,1,9,Carrasco A.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,2,26,Chourio J.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,3,4,Erimuya S.,,,46',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,4,6,Fernandez S.,,,46',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,5,31,Garcia I.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,6,21,Heredia A.,,,57',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,7,20,Ibanez W.,,,65',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,8,1,Juskevicius E.,Portiere,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,9,3,Morros,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,10,17,Naranjo J.,,,46',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Casa,Lorca Deportiva,4-4-2,Panchina,11,30,Tomlinson S.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,1,13,Martinez F.,Portiere,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,2,16,Luna M.,,,,81',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,3,32,Fidel Cedillo Segura P.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,4,24,Robertone L.,,,,63',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,5,20,Centelles A.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,6,5,Clua S.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,7,2,Puigmal A.,,,,63',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,8,8,Gui Guedes,,,,74',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,9,36,Perovic M.,,,,63',rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,10,15,Hernandez A.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Titolare,11,9,Thalys,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,1,11,Arribas S.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,2,18,Bonini F.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,3,22,Chirino D.,,,81',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,4,29,Dzodic S.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,5,23,Embarba A.,,,63',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,6,31,Iribarne B.,Portiere,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,7,17,Lopy D.,,,63',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,8,10,Melamed N.,,,63',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,9,4,Monte N.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,10,3,Munoz A.,,,,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,Ospite,Almeria,4-4-2,Panchina,11,19,Soko P.,,,74',,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,1,1,Sanchez A.,Portiere,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,2,3,Ortiz R.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,3,14,Guerrero D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,4,15,Aguirre A.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,5,4,Luna E.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,6,18,Britos C.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,7,20,Camacho S.,Capitano,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,8,10,Pujante D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,9,23,Taulemesse F.,,,,21',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,10,9,Lopez Moreno E.,,,,76',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Titolare,11,7,Martinez S.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,1,21,Bernal H.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,2,13,Gallego A.,Portiere,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,3,19,Garcia A.,,,21',76',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,4,11,Goudani A.,,,76',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,5,24,Hidalgo D.,,,76',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,6,12,Lucas F.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,7,5,Perez D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,8,6,Pons X.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,9,16,Rios J.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,10,17,Sanchez P.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Casa,Ciudad Cieza,4-3-3,Panchina,11,2,Saorin M.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,1,13,Marin C.,Portiere,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,2,32,Albuera D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,3,4,Alex Martin,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,4,15,Sintes X.,Capitano,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,5,33,Timoran M.,,,,87',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,6,20,del Moral A.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,7,28,Salas J.,,,,82',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,8,24,Ortiz P.,,,,87',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,9,11,Medina K.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,10,9,Obolskiy N.,,,,81',2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Titolare,11,5,Bri D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,1,21,Albarran C.,,,87',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,2,1,Alvarez I.,Portiere,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,3,19,de Almeida D.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,4,12,Fomeyem F.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,5,18,Fuentes A.,,,87',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,6,14,Guardiola S.,,,82',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,7,22,Isaac C.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,8,31,Miguelon,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,9,8,Ruiz I.,,,,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,Ospite,Cordoba,4-3-3,Panchina,10,7,Zidane T.,,,81',,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,1,13,Moral J.,Portiere,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,2,21,Ordonez S. M.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,3,4,Albuquerque R.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,4,20,Porto A.,Capitano,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,5,19,Rodriguez B.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,6,7,Boza D.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,7,8,Fanjul K.,,,,75',nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,8,6,Antuna V.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,9,11,Montequin Dihigo D.,,,,63',nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,10,14,Carcaba J.,,,,63',nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Titolare,11,22,Elena I.,,,,86',nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,1,17,Cabrera S.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,2,18,Delgado J.,,,75',,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,3,26,del Rio J.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,4,27,Martin I.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,5,9,Medina C.,,,63',,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,6,24,Oladipupo M.,,,63',,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,7,1,Roberto Jara,Portiere,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,8,5,Sanchez Alonso M.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,9,2,Trabanco M.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,10,28,Vazquez E.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Casa,Caudal Deportivo,4-4-2,Panchina,11,10,Velardi J. I.,,,86',,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,1,30,Venteo I.,Portiere,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,2,20,Vazquez K.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,3,22,Kembo Y.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,4,23,Curbelo E.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,5,33,Hernandez C.,,,,71',nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,6,36,Rodriguez M.,,,,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,Ospite,Gijon,4-2-3-1,Titolare,7,38,Riestra N.,,,,,nyBEp5Hq
