Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Titolare,8,18.0,Martinez J.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Titolare,9,21.0,Ramirez M.,,,,67',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Titolare,10,7.0,Neskes,,,,46',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Titolare,11,9.0,Canizo A.,,,,68',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,1,4.0,Ablanque J.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,2,11.0,Alvarez U.,,,67',79',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,3,10.0,Amigo D.,,,68',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,4,30.0,Batan A.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,5,23.0,Casado J.,,,79',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,6,20.0,Diaz B.,,,46',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,7,27.0,Mayo N.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,8,26.0,Popi,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,9,28.0,Rios M.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,10,22.0,Samuel,,,73',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Casa,Guadalajara,4-3-2-1,Panchina,11,1.0,Zarco A.,Portiere,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,1,13.0,Martinez Marti I.,Portiere,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,2,24.0,Valdera R.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,3,3.0,Barrio J.,Capitano,,,78',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,4,2.0,Martinez Munoz I.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,5,5.0,de Diego J.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,6,6.0,Rementeria U.,,,,78',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,7,16.0,Gutierrez D.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,8,21.0,Morales A.,,,,64',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,9,18.0,Sanchis R.,,,,71',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,10,7.0,Fernandez I.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Titolare,11,19.0,Gomez C.,,,,64',f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,1,17.0,Berlanga M.,,,64',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,2,27.0,Bidauzarraga I.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,3,4.0,Crespo A.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,4,8.0,Deco,,,78',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,5,23.0,El Goumiri O.,,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,6,9.0,Gomez D.,,,71',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,7,22.0,Hernandez E.,,,64',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,8,1.0,Nieves D.,Portiere,,,,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Guadalajara,Cacereno,Ospite,Cacereno,4-2-3-1,Panchina,9,15.0,Vicente I.,,,78',,f9tfeVlo
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,1,1.0,Josan,Portiere,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,2,15.0,Acosta M.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,3,4.0,Ramos Cruz D.,Capitano,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,4,26.0,Tejedor J.,,,,45',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,5,23.0,Duran J.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,6,21.0,Fernandez A. B.,,,,45+1',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,7,6.0,Vidal D.,,,,72',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,8,14.0,Yoshimura Y.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,9,17.0,San Jose K.,,,,45',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,10,10.0,Plomer D.,,,,67',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Titolare,11,9.0,Faure I.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,1,8.0,Amaro A.,,,72',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,2,20.0,Carmona S.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,3,27.0,Gordo J.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,4,16.0,Martin J.,,,45',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,5,7.0,Noguera A.,,,45',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,6,11.0,Prats P.,,,45+1',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,7,28.0,Ramos I.,,,67',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,8,29.0,Sall C.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Casa,Rayo Majadahonda,4-2-3-1,Panchina,9,25.0,Veinovich S.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,1,1.0,Gonzalez J.,Portiere,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,2,22.0,Rodriguez F.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,3,4.0,Lopez A.,,,,61',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,4,23.0,Farrando M.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,5,2.0,Cuenca D.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,6,11.0,Gallardo Rodriguez E.,Capitano,,,61',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,7,6.0,Pitu,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,8,18.0,Capo P.,,,,83',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,9,15.0,Arroyo N.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,10,21.0,Montero Sergio,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Titolare,11,7.0,Di Renzo G.,,,,77',bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,1,10.0,Ayllon I.,,,83',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,2,19.0,Gomez V.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,3,14.0,Molina A.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,4,5.0,Molina S.,,,61',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,5,9.0,Moreno M.,,,77',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,6,16.0,Navarro I.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,7,17.0,Ouacharaf B.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,8,13.0,Rocafort R.,Portiere,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,9,3.0,Roig A.,,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,10,8.0,Sanchez L.,,,61',,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Rayo Majadahonda,CF Talavera,Ospite,CF Talavera,4-4-2,Panchina,11,32.0,Torres A.,Portiere,,,,bweO0iRN
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,1,1.0,Chanza Zapata J.,Portiere,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,2,15.0,Sanchis V.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,3,5.0,Adan J.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,4,4.0,Meseguer A.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,5,3.0,Mateu F.,,,,76',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,6,20.0,Leiton C.,,,,62',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,7,8.0,Marin D.,Capitano,,,62',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,8,17.0,Cotos C.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,9,16.0,Pedrosa J. M.,,,,62',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,10,9.0,Lopez I.,,,,9',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Titolare,11,10.0,Suarez D.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,1,7.0,Alberca I.,,,62',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,2,6.0,Alvarez M.,,,76',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,3,14.0,Barry B.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,4,21.0,Beitia C.,,,62',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,5,19.0,Delgado J.,,,9',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,6,11.0,Lopez D.,,,62',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,7,22.0,Mendinueta S.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,8,13.0,Puyod P.,Portiere,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,9,28.0,Rivera D.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Casa,Utebo FC,4-3-3,Panchina,10,23.0,Rodriguez A.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,1,30.0,Martin D.,Portiere,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,2,4.0,Carrillo A.,,,,73',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,3,5.0,Pina,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,4,28.0,Arribas S.,,,,69',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,5,17.0,Alonso J.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,6,7.0,Rico M.,,,,69',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,7,38.0,Albarracin G.,,,,73',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,8,23.0,Sielva O.,Capitano,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,9,11.0,Beltran L.,,,,53',OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,10,19.0,Ntamack S.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Titolare,11,21.0,Ojeda D.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,1,3.0,Abajas R.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,2,16.0,Alvarez J.,,,73',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,3,31.0,Aznar D.,,,73',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,4,37.0,Chatiliez W.,,,69',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,5,9.0,Enrich S.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,6,13.0,Jimenez D.,Portiere,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,7,10.0,Kortajarena I.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,8,22.0,Perez A.,,,53',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,9,15.0,Perez H.,,,69',,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,10,20.0,Portillo F.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,Utebo FC,Huesca,Ospite,Huesca,4-3-3,Panchina,11,14.0,Pulido J.,,,,,OYFNxBKb
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,1,1.0,Gil I.,Portiere,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,2,22.0,Nieto D.,,,,83',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,3,15.0,Chete,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,4,4.0,Torres H.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,5,12.0,Lopez M.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,6,8.0,Marcos S.,Capitano,,,68',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,7,7.0,Arribas J.,,,,58',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,8,18.0,Lopez D.,,,,58',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,9,14.0,Cheki,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,10,19.0,Sanchez N.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Titolare,11,11.0,Javi H.,,,,68',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,1,6.0,Blanco A.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,2,2.0,de Castro J.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,3,16.0,Gonzalez A.,,,68',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,4,10.0,Izan,,,58',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,5,5.0,Jimenez J.,,,83',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,6,3.0,Marin D.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,7,13.0,Pantoja C.,Portiere,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,8,17.0,Portero A.,,,68',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,9,23.0,Robledo I.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,10,24.0,Salinas A.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Casa,RSD Alcala,4-1-4-1,Panchina,11,20.0,Viana E.,,,58',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,1,13.0,Lozano de Vuyst G.,Portiere,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,2,19.0,Alvarez C.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,3,2.0,Rodriguez D.,Capitano,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,4,22.0,Gonzalez A.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,5,4.0,Leon J.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,6,15.0,Fabricio,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,7,6.0,Juanjo,,,,83',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,8,11.0,Mesa M.,,,,66',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,9,29.0,Fernandez D.,,,,66',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,10,28.0,Sabina F.,,,,83',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Titolare,11,14.0,Lopez N.,,,,66',AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,1,30.0,Aragoneses S.,Portiere,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,2,17.0,Balde M.,,,66',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,3,9.0,de Miguel J.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,4,10.0,Gil N.,,,66',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,5,23.0,Jorge J.,,,83',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,6,12.0,Landazuri A.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,7,20.0,Manjam A.,,,66',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,8,37.0,Ulloa A.,,,83',,AHOtJYth
Copa del Rey,1° turno,28.10.2025,RSD Alcala,Tenerife,Ospite,Tenerife,4-4-2,Panchina,9,3.0,Zoilo A.,,,,,AHOtJYth
Copa del Rey,1° turno,28.10.2025,SD Negreira,Real Sociedad,Casa,SD Negreira,4-3-3,Titolare,1,1.0,Dacuna J.,Portiere,,,83',r34Nrqnd
Copa del Rey,1° turno,28.10.2025,SD Negreira,Real Sociedad,Casa,SD Negreira,4-3-3,Titolare,2,23.0,Rodriguez J.,,,,,r34Nrqnd
