Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,70',Casa,Sostituzione - Esce,Banzo S.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,70',Casa,Sostituzione - Entra,Goni X.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,70',Casa,Sostituzione - Esce,Bujanda D.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,70',Casa,Sostituzione - Entra,Arocena A.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,71',Ospite,Sostituzione - Esce,Kosa S.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,71',Ospite,Sostituzione - Entra,Insua P.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,78',Ospite,Gol,Kodro K.,0-3,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,78',Ospite,Assist,Aguirregabiria M.,0-3,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,79',Casa,Sostituzione - Esce,Telletxea I.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,79',Casa,Sostituzione - Entra,Martinez I.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,79',Casa,Sostituzione - Esce,Goni E.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,79',Casa,Sostituzione - Entra,Galhardo T.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,86',Casa,Cartellino Giallo,Biesa B.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,87',Casa,Sostituzione - Esce,Teres H.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,87',Casa,Sostituzione - Entra,Goikoetxea X.,,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,88',Casa,Rigore Assegnato,Goni X.,1-3,prelOB55
Copa del Rey,1° turno,29.10.2025,Mutilvera,Saragozza,2 Tempo,88',Casa,Rigore,Goni X.,1-3,prelOB55
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,1 Tempo,21',Casa,Cartellino Giallo,Charlez V.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,1 Tempo,21',Ospite,Cartellino Giallo,Carrasco O.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,1 Tempo,36',Ospite,Gol,Cubillas D.,0-1,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,1 Tempo,36',Ospite,Assist,Martinez Chechu,0-1,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,46',Casa,Sostituzione - Esce,Prat M.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,46',Casa,Sostituzione - Entra,Novials A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,57',Ospite,Cartellino Giallo,Fita A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,58',Casa,Gol,Novials A.,1-1,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,58',Casa,Assist,Paki,1-1,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,60',Ospite,Sostituzione - Esce,Fita A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,60',Ospite,Sostituzione - Entra,Gomez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,72',Ospite,Cartellino Giallo,Cubillas D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,72',Ospite,Cartellino Giallo,Jimenez A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,72',Ospite,Sostituzione - Esce,Cubillas D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,72',Ospite,Sostituzione - Entra,Aguero,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,74',Ospite,Sostituzione - Esce,Carrasco O.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,74',Ospite,Sostituzione - Entra,Alonso I.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,80',Ospite,Cartellino Giallo,Borge A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,83',Ospite,Sostituzione - Esce,Ramon T.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,83',Ospite,Sostituzione - Entra,Vaquero,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,83',Ospite,Sostituzione - Esce,Jimenez A.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,83',Ospite,Sostituzione - Entra,Armero S.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,87',Ospite,Cartellino Giallo,Vaquero,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,88',Casa,Cartellino Giallo,Reques J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,90',Casa,Sostituzione - Esce,Charlez V.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,90',Casa,Sostituzione - Entra,Romero B.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,90',Casa,Sostituzione - Esce,Reques J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,90',Casa,Sostituzione - Entra,Lobede U.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,2 Tempo,90+2',Casa,Cartellino Giallo,Nacho Uche,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,96',Casa,Sostituzione - Esce,Nacho Uche,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,96',Casa,Sostituzione - Entra,Hernandez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,102',Casa,Cartellino Giallo,Paki,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,105',Ospite,Sostituzione - Esce,Rodriguez D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,105',Ospite,Sostituzione - Entra,Soto D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,105',Casa,Sostituzione - Esce,Paki,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,105',Casa,Sostituzione - Entra,Sanchez Jaen K.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Supplementari,115',Casa,Cartellino Rosso,Attipoe E.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,1,Ospite,Rigore Assegnato,Soto D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,1,Ospite,Rigore sbagliato,Soto D.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,1,Casa,Rigore Assegnato,Romero B.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,1,Casa,Rigore sbagliato,Romero B.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,2,Ospite,Rigore Assegnato,Aguero,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,2,Ospite,Rigore,Aguero,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,2,Casa,Rigore Assegnato,Sanchez Jaen K.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,2,Casa,Rigore,Sanchez Jaen K.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,3,Ospite,Rigore Assegnato,Armero S.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,3,Ospite,Rigore sbagliato,Armero S.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,3,Casa,Rigore Assegnato,Perez I.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,3,Casa,Rigore,Perez I.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,4,Ospite,Rigore Assegnato,Gomez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,4,Ospite,Rigore,Gomez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,4,Casa,Rigore Assegnato,Lobede U.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,4,Casa,Rigore,Lobede U.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,5,Ospite,Rigore Assegnato,Trilles M.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,5,Ospite,Rigore,Trilles M.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,5,Casa,Rigore Assegnato,Hernandez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,Ebro,Tarazona,Rigori,5,Casa,Rigore,Hernandez J.,,Qay4ItZq
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,1 Tempo,20',Ospite,Gol,Vallejo M.,0-1,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,1 Tempo,20',Ospite,Assist,Obeng S.,0-1,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,1 Tempo,29',Ospite,Gol,Sanchez M.,0-2,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,1 Tempo,29',Ospite,Assist,Redruello Nimo C.,0-2,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,46',Casa,Sostituzione - Esce,Riera R.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,46',Casa,Sostituzione - Entra,Ruiz D.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,46',Casa,Sostituzione - Esce,Grande A.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,46',Casa,Sostituzione - Entra,El Kounni K.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,59',Casa,Sostituzione - Esce,Orobio E.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,59',Casa,Sostituzione - Entra,Lozano D.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,59',Casa,Sostituzione - Esce,Ortiz A.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,59',Casa,Sostituzione - Entra,Francis,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Ospite,Sostituzione - Esce,Escudero A.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Ospite,Sostituzione - Entra,Almenara G.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Ospite,Sostituzione - Esce,Sanchez M.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Ospite,Sostituzione - Entra,Rodriguez C.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Casa,Sostituzione - Esce,Perez M.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,65',Casa,Sostituzione - Entra,Raigal J.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,68',Ospite,Sostituzione - Esce,Bassinga A.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,68',Ospite,Sostituzione - Entra,Josema,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,72',Casa,Cartellino Giallo,Marquez D.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,82',Ospite,Sostituzione - Esce,Obeng S.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,82',Ospite,Sostituzione - Entra,Ortuno J.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,82',Ospite,Sostituzione - Esce,Vallejo M.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,82',Ospite,Sostituzione - Entra,de la Fuente K.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,85',Casa,Cartellino Giallo,El Kounni K.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,La Union,Ceuta,2 Tempo,85',Ospite,Cartellino Giallo,Almenara G.,,lYr5dHoD
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,1 Tempo,24',Casa,Cartellino Rosso,Palacios I.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,1 Tempo,40',Casa,Cartellino Giallo,Garcia P.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,1 Tempo,41',Ospite,Sostituzione - Esce,Lato T.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,1 Tempo,41',Ospite,Sostituzione - Entra,Salhi I.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,48',Ospite,Gol,Prats A.,0-1,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,48',Ospite,Assist,Torre P.,0-1,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,57',Casa,Cartellino Giallo,Perez Picon D.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,63',Casa,Sostituzione - Esce,Gil J.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,63',Casa,Sostituzione - Entra,Mateo P.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,68',Ospite,Sostituzione - Esce,Domenech M.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,68',Ospite,Sostituzione - Entra,Asano T.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,71',Ospite,Gol,Prats A.,0-2,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,72',Casa,Sostituzione - Esce,Gonzalez J.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,72',Casa,Sostituzione - Entra,Ruiz A.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,72',Casa,Sostituzione - Esce,Garcia P.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,72',Casa,Sostituzione - Entra,Werckmeister A.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Casa,Sostituzione - Esce,Beattie E.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Casa,Sostituzione - Entra,Kante A.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Casa,Sostituzione - Esce,Melero U.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Casa,Sostituzione - Entra,Lastra J.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Esce,Sanchez A.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Entra,Joseph M.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Esce,Torre P.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Entra,Virgili J.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Esce,Morey Bauza M.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,78',Ospite,Sostituzione - Entra,Darder S.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Sant Just,Maiorca,2 Tempo,82',Ospite,Cartellino Giallo,Mascarell O.,,IegdMkzI
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,1 Tempo,23',Casa,Cartellino Giallo,Tafalla F.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,1 Tempo,25',Ospite,Cartellino Giallo,Perovic M.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,1 Tempo,36',Casa,Cartellino Giallo,Lopez G.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,1 Tempo,45',Ospite,Gol,Perovic M.,0-1,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,1 Tempo,45',Ospite,Assist,Thalys,0-1,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Esce,Ingles T.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Entra,Naranjo J.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Esce,Tafalla F.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Entra,Fernandez S.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Esce,Fromsa,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,46',Casa,Sostituzione - Entra,Erimuya S.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,57',Casa,Sostituzione - Esce,Lopez G.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,57',Casa,Sostituzione - Entra,Heredia A.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Esce,Perovic M.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Entra,Lopy D.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Esce,Puigmal A.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Entra,Embarba A.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Esce,Robertone L.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,63',Ospite,Sostituzione - Entra,Melamed N.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,65',Casa,Sostituzione - Esce,Martinez Nicolas Á.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,65',Casa,Sostituzione - Entra,Ibanez W.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,66',Casa,Cartellino Giallo,Acevedo J.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,74',Ospite,Sostituzione - Esce,Gui Guedes,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,74',Ospite,Sostituzione - Entra,Soko P.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,81',Ospite,Sostituzione - Esce,Luna M.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,81',Ospite,Sostituzione - Entra,Chirino D.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,85',Ospite,Cartellino Giallo,Lopy D.,,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,90',Ospite,Gol,Embarba A.,0-2,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Lorca Deportiva,Almeria,2 Tempo,90',Ospite,Assist,Melamed N.,0-2,rg9HQJqf
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,1 Tempo,4',Ospite,Cartellino Giallo,Alex Martin,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,1 Tempo,21',Casa,Sostituzione - Esce,Taulemesse F.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,1 Tempo,21',Casa,Sostituzione - Entra,Garcia A.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,1 Tempo,42',Casa,Cartellino Giallo,Pujante D.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,76',Casa,Sostituzione - Esce,Garcia A.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,76',Casa,Sostituzione - Entra,Hidalgo D.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,76',Casa,Sostituzione - Esce,Lopez Moreno E.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,76',Casa,Sostituzione - Entra,Goudani A.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,81',Ospite,Sostituzione - Esce,Obolskiy N.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,81',Ospite,Sostituzione - Entra,Zidane T.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,82',Ospite,Sostituzione - Esce,Salas J.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,82',Ospite,Sostituzione - Entra,Guardiola S.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,82',Casa,Gol,Ortiz R.,1-0,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,85',Casa,Cartellino Giallo,Hidalgo D.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,87',Ospite,Sostituzione - Esce,Ortiz P.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,87',Ospite,Sostituzione - Entra,Albarran C.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,87',Ospite,Sostituzione - Esce,Timoran M.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Ciudad Cieza,Cordoba,2 Tempo,87',Ospite,Sostituzione - Entra,Fuentes A.,,2aBlNpw2
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,63',Casa,Sostituzione - Esce,Carcaba J.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,63',Casa,Sostituzione - Entra,Medina C.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,63',Casa,Sostituzione - Esce,Montequin Dihigo D.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,63',Casa,Sostituzione - Entra,Oladipupo M.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,68',Casa,Cartellino Giallo,Elena I.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Esce,Cortes O.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Entra,Nacho Martin,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Esce,Caicedo J.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Entra,Coundoul A.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Esce,Hernandez C.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,71',Ospite,Sostituzione - Entra,Garcia P.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,75',Casa,Sostituzione - Esce,Fanjul K.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,75',Casa,Sostituzione - Entra,Delgado J.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,86',Casa,Sostituzione - Esce,Elena I.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,86',Casa,Sostituzione - Entra,Velardi J. I.,,nyBEp5Hq
Copa del Rey,1° turno,29.10.2025,Caudal Deportivo,Gijon,2 Tempo,90+2',Ospite,Gol,Dubasin J.,0-1,nyBEp5Hq
