Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
Copa del Rey,2° turno,02.12.2025,Navalcarnero,Getafe,Ospite,Getafe,Montes Jorge,Difensore,Subentrato,7.4,xjN8URRN,0,0,0,0,0,0,0,0,0.4597,0.714286,35,49,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,5,0,1.0,0,1,1,0.0,0,1.0,2,2,2,0,0,0.022761,0.0922,0.3059,0.4597,0,1,1,0,0,0.4597,0,0,0,0.285714,7,2,75,0,0.72,50,36,0.705882,17,12,0,0,0,1,0,0,0,1,1,0.0,0,0,1,74,0,0,0,75,0,0.0,0,5,0,0.0,0,0,16,0,0.0,3,0.0,0,0,2,2,5,15,0.266667,4
Copa del Rey,2° turno,02.12.2025,Navalcarnero,Getafe,Ospite,Getafe,Kamara Abu,Ala,Titolare,6.9,xjN8URRN,0,0,0,0,4,0,0,0,-0.3092,0.761905,16,21,0.615385,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.6,2,5,3,0.5,1,0.636364,11,7,13,0,0,0.082007,0.0,0.0,1.6908,0,3,0,2,0,-0.3092,0,0,0,0.0,0,0,72,0,0.761905,21,16,0.875,8,7,0,0,0,0,0,0,0,0,0,1.0,1,1,1,41,2,0,0,72,1,0.0,0,3,0,0.0,0,0,3,0,0.0,3,0.0,0,0,8,0,8,6,0.833333,5
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Gorrotxategi Jon,Centrocampista,Subentrato,6.7,t2zLEOV8,0,0,0,0,0,0,0,0,0.033,0.875,7,8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000714,0.0,0.0,0.033,0,0,0,0,0,0.033,1,0,0,1.0,1,1,26,0,0.875,8,7,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,12,0,0,0,26,0,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,0,0,1,1,1.0,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Goti Lopez Mikel,Centrocampista offensivo,Titolare,7.8,t2zLEOV8,0,0,0,0,1,0,0,0,0.2046,0.631579,12,19,0.642857,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.75,2,4,3,0.0,0,0.75,12,9,14,0,0,0.01384,0.0283,0.7723,0.2046,2,3,1,0,0,0.2046,1,0,0,0.0,1,0,90,0,0.631579,19,12,0.714286,7,5,0,0,0,1,0,0,0,1,1,1.0,3,3,1,37,0,0,0,90,0,0.0,0,3,0,0.0,0,0,3,0,0.0,3,0.0,0,0,9,0,4,4,0.25,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Munoz Aihen,Difensore centrale,Titolare,7.4,t2zLEOV8,0,0,0,0,1,0,0,0,0.2046,0.875,35,40,0.727273,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,1,0,0,1.0,1,0.7,10,7,11,0,0,0.00895,0.0,0.0,0.2046,2,2,0,0,0,0.2046,2,0,0,0.5,2,1,90,0,0.875,40,35,0.6,5,3,0,0,0,0,0,0,0,0,0,0.8,5,4,0,59,0,0,0,90,0,0.0,0,0,0,0.0,0,0,4,0,0.0,8,0.0,0,0,8,0,1,5,0.8,4
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Elustondo Aritz,Difensore,Subentrato,6.5,t2zLEOV8,0,0,0,0,1,0,0,0,0.033,0.714286,10,14,0.75,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,0,0,1.0,1,0.666667,3,2,4,0,0,0.000435,0.0,0.0,0.033,1,2,0,0,0,0.033,0,0,0,0.0,3,0,45,0,0.6875,16,11,0.0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,23,0,0,0,45,0,0.0,0,0,0,0.0,0,0,2,0,0.0,2,0.0,0,0,3,0,1,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Odriozola Alvaro,Esterno,Titolare,7.0,t2zLEOV8,0,0,0,0,0,0,0,0,0.2046,0.916667,11,12,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.01007,0.0,0.0,0.2046,0,0,0,0,0,0.2046,1,0,0,0.0,0,0,77,1,0.916667,12,11,0.8,5,4,0,0,0,0,0,0,0,0,0,0.5,2,1,0,26,0,0,0,77,0,0.0,0,1,0,0.0,0,0,2,0,0.0,3,0.0,0,0,2,0,1,3,1.0,3
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Guedes Goncalo,Attaccante,Subentrato,6.3,t2zLEOV8,0,0,0,0,2,0,0,0,0.0,0.857143,6,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.003973,0.0567,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,13,0,0.857143,7,6,0.666667,3,2,0,0,0,1,0,0,1,0,1,0.0,0,0,1,10,0,0,0,13,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,3,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Barrenetxea Ander,Attaccante,Subentrato,6.1,t2zLEOV8,0,0,0,0,3,0,0,0,0.033,0.434783,10,23,0.25,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,0.0,0,1,0,0.0,0,0.25,4,1,4,0,0,0.097064,0.0065,0.0183,0.033,2,1,0,0,0,0.033,0,0,0,0.0,1,0,45,0,0.434783,23,10,0.375,16,6,0,0,0,1,0,0,0,1,1,0.0,0,0,1,35,0,0,0,45,0,0.0,0,3,0,0.0,0,1,7,0,0.0,5,0.0,0,0,1,0,6,1,1.0,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Beitia Luken,Difensore centrale,Titolare,6.5,t2zLEOV8,0,0,0,0,1,0,0,0,0.1716,0.628571,22,35,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.004776,0.0,0.0,0.1716,0,0,0,0,0,0.1716,0,0,0,0.230769,13,3,45,0,0.638889,36,23,0.166667,6,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,40,0,0,0,45,0,0.0,0,0,0,0.0,0,0,5,0,0.0,2,0.0,0,0,0,0,4,12,0.25,3
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Carrera Gorka,Attaccante,Titolare,6.0,t2zLEOV8,0,0,0,0,4,0,0,0,0.1716,0.875,7,8,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0.25,4,1,5,0,0,0.011501,0.4977,0.4447,0.1716,2,1,0,0,0,0.1716,0,0,0,1.0,2,2,64,0,0.888889,9,8,1.0,6,6,0,0,0,1,0,0,0,1,1,0.0,0,0,3,16,0,0,0,64,0,0.0,0,0,0,1.0,2,2,0,0,0.0,1,0.0,0,0,1,0,2,1,1.0,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Turrientes Benat,Centrocampista,Titolare,7.2,t2zLEOV8,0,0,0,0,1,3,0,0,0.2046,0.87931,51,58,0.533333,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,1.0,1,0.5,14,7,15,0,0,0.021744,0.0,0.0,0.2046,4,2,0,0,0,0.2046,1,0,0,0.5,8,4,90,0,0.881356,59,52,0.714286,14,10,0,0,0,0,0,0,0,0,0,0.8,5,4,0,70,0,0,0,90,1,0.0,0,0,0,1.0,1,1,6,0,0.0,6,0.0,0,0,8,0,7,8,0.75,6
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Martin Jon,Difensore centrale,Titolare,7.0,t2zLEOV8,0,0,0,0,0,0,0,0,0.2046,0.8,32,40,0.625,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0.0,5,0,0,1.0,5,0.0,3,0,8,0,0,0.007204,0.0,0.0,0.2046,3,0,0,0,0,0.2046,1,0,0,0.25,4,1,90,0,0.795455,44,35,0.333333,6,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,53,0,0,0,90,0,0.0,0,0,0,0.0,0,0,6,0,0.0,2,0.0,0,0,5,0,2,6,0.666667,4
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Marin Pablo,Centrocampista,Titolare,6.9,t2zLEOV8,0,0,0,0,2,1,0,0,0.2046,0.909091,30,33,0.285714,0,0,0,0,0,0,0,1,0,0,1,1,1.0,1,1,0.5,0,2,1,0.0,0,0.285714,7,2,7,0,0,0.261673,0.0,0.0,0.2046,3,0,0,0,0,0.2046,1,0,0,1.0,2,2,90,0,0.911765,34,31,0.857143,7,6,0,0,0,0,0,0,0,0,0,0.0,1,0,0,45,0,0,0,90,1,0.0,0,1,0,1.0,1,1,2,0,0.0,7,0.0,0,0,2,0,4,2,1.0,2
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Marrero Unai,Portiere,Titolare,7.1,t2zLEOV8,0,0,0,0,0,0,0,0,0.2046,0.647059,11,17,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,1.0,1,1,1,0,0,0.000598,0.0,0.0,0.2046,0,1,0,0,0,0.2046,0,1,2,0.217391,23,5,90,0,0.419355,31,13,0.0,5,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,39,2,0,0,90,0,0.0,0,0,0,0.0,0,0,5,0,0.0,7,1.0,1,1,1,0,0,8,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Sadiq Umar,Attaccante,Subentrato,9.1,t2zLEOV8,0,0,0,0,1,0,0,0,0.033,0.6,6,10,0.714286,0,0,0,0,1,1,1,1,0,0,1,0,0.0,0,0,1.0,3,1,1,1.0,3,0.5,4,2,7,0,0,0.326725,0.8352,0.9255,0.033,1,1,1,0,0,0.033,0,0,0,0.0,0,0,45,3,0.6,10,6,0.5,8,4,0,0,0,1,2,0,1,2,3,0.0,0,0,3,19,0,0,0,45,2,0.0,0,2,0,0.0,0,1,3,0,0.0,1,0.0,0,0,5,0,2,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Gomez Sergio,Esterno,Titolare,6.9,t2zLEOV8,0,0,0,0,0,0,0,0,0.1716,0.818182,18,22,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.061851,0.0,0.0,0.1716,0,1,0,0,0,0.1716,0,0,0,0.0,1,0,45,0,0.826087,23,19,0.25,4,1,0,0,0,0,0,0,0,0,0,1.0,1,1,1,35,0,0,0,45,0,0.0,0,4,0,0.0,0,0,3,0,0.0,0,0.0,0,0,2,0,2,8,0.375,3
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Ospite,Real Sociedad,Zakharyan Arsen,Centrocampista offensivo,Titolare,6.4,t2zLEOV8,0,0,0,0,0,0,0,0,0.1716,0.75,12,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.0,1,0,0,0.0,0,0.0,1,0,2,0,0,0.006381,0.0,0.0,0.1716,1,0,0,0,0,0.1716,0,0,0,0.5,2,1,45,0,0.75,16,12,0.571429,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0,2,20,0,0,0,45,0,0.0,0,3,1,0.0,0,0,4,0,0.0,2,0.0,0,0,0,0,5,6,0.166667,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Fernandez Pol,Difensore,Subentrato,6.2,t2zLEOV8,0,0,0,0,1,2,0,0,0.0394,0.9375,15,16,0.222222,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,2,0,0.0,0,0.222222,9,2,9,0,0,0.004262,0.0,0.0,0.9438,3,1,0,1,0,-0.0562,1,0,0,1.0,2,2,31,0,0.941176,17,16,1.0,3,3,0,0,0,0,0,0,0,0,0,1.0,1,1,0,31,1,0,0,31,0,0.0,0,0,0,0.0,0,0,2,0,0.0,1,0.0,0,0,2,0,2,7,1.0,7
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Serrano Aitor,Attaccante,Subentrato,5.8,t2zLEOV8,0,0,0,0,1,0,0,0,0.0183,0.5,3,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.003976,0.0,0.0,0.9227,0,0,0,1,0,-0.0773,0,0,0,0.0,2,0,19,0,0.5,6,3,0.25,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8,1,0,0,19,0,0.0,0,0,0,0.0,0,0,2,0,0.0,2,0.0,0,0,0,0,0,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Vaz Ricardo,Centrocampista,Titolare,6.5,t2zLEOV8,0,0,0,0,5,0,0,0,0.2381,0.909091,20,22,0.416667,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.2,0,5,1,0.0,0,0.416667,12,5,12,0,0,0.049967,0.0071,0.033,1.2381,0,4,0,1,0,0.2381,0,0,0,0.0,1,0,71,0,0.88,25,22,0.888889,9,8,0,0,0,0,1,0,0,1,1,0.0,0,0,2,45,1,0,0,71,0,0.0,0,2,0,1.0,2,2,3,0,0.0,3,0.0,0,0,5,0,6,2,0.5,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Casals Sergi,Esterno,Titolare,6.1,t2zLEOV8,0,0,0,0,1,0,0,0,0.2564,0.813953,35,43,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,7,1,0.0,0,1,0,0.0,0,0.75,4,3,4,0,0,0.022038,0.0742,0.1716,2.1608,0,1,0,2,0,0.1608,0,0,0,0.571429,7,4,90,1,0.813953,43,35,0.785714,14,11,0,0,0,1,0,0,0,1,1,1.0,2,2,4,69,2,0,0,90,0,0.0,0,4,0,1.0,1,1,5,0,0.0,2,0.0,0,0,3,0,13,17,0.529412,9
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Folch Ramon,Centrocampista,Titolare,5.9,t2zLEOV8,1,0,0,0,4,0,0,0,0.2564,0.838235,57,68,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.5,1,2,1,0.0,0,0.571429,7,4,8,0,0,0.01133,0.0744,0.0,2.1608,3,3,0,2,0,0.1608,1,0,0,0.333333,6,2,90,0,0.835616,73,61,0.555556,9,5,0,0,0,1,1,0,2,0,2,0.0,0,0,2,95,2,0,0,90,3,0.0,0,2,0,1.0,2,2,6,0,0.0,12,0.0,0,0,4,0,4,18,0.666667,12
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Fernandez Pol,Difensore centrale,Titolare,5.9,t2zLEOV8,0,0,0,0,1,0,0,0,0.2564,0.824561,47,57,0.333333,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,2,0,0,0.5,1,0.0,1,0,3,0,0,0.008391,0.0531,0.0,2.1608,1,0,0,2,0,0.1608,1,0,0,0.416667,12,5,90,0,0.827586,58,48,0.444444,9,4,0,0,0,0,1,0,1,0,1,0.0,0,0,0,64,2,0,0,90,1,0.0,0,0,0,0.0,0,0,9,0,0.0,3,0.0,0,0,1,0,3,17,0.764706,13
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Homet Dani,Attaccante,Subentrato,5.5,t2zLEOV8,0,0,0,0,4,0,0,0,0.0394,0.6,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0,0.0,1,0,3,0,0,0.001851,0.0,0.0,0.9438,0,0,0,1,0,-0.0562,0,0,0,0.0,0,0,31,1,0.666667,6,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,1,0,0,31,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,3,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Martorell Miquel Ustrell,Attaccante,Titolare,6.0,t2zLEOV8,0,0,0,0,4,1,0,0,0.2381,0.857143,12,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,4,0,0,0.0,0,0.666667,6,4,10,0,0,0.018585,0.0,0.0,1.2381,2,3,0,1,0,0.2381,0,0,0,0.0,0,0,71,0,0.857143,14,12,1.0,3,3,0,0,0,0,0,0,0,0,0,0.0,1,0,0,23,1,0,0,71,0,0.0,0,1,0,0.0,0,0,2,0,0.0,3,0.0,0,0,4,0,3,1,1.0,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Recasens Lluis,Difensore centrale,Titolare,6.6,t2zLEOV8,0,0,0,0,0,0,0,0,0.2564,0.87234,41,47,1.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,1.0,1,1,1,1.0,1,1.0,2,2,3,0,0,0.005969,0.0415,0.0,1.2564,0,0,0,1,0,0.2564,0,0,0,0.5,6,3,84,0,0.87234,47,41,0.75,4,3,0,0,0,1,0,0,1,0,1,1.0,1,1,1,56,1,0,0,84,0,0.0,0,0,0,0.0,0,0,4,0,0.0,1,0.0,0,0,3,0,0,5,0.2,1
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Alarcon Andy,Difensore centrale,Titolare,5.7,t2zLEOV8,0,0,0,0,1,0,0,0,0.2564,0.783333,47,60,0.4,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0,0,0.0,4,0,0,0.5,2,0.0,1,0,5,0,0,0.002027,0.0857,0.0,2.1608,1,0,0,2,0,0.1608,0,0,0,0.428571,14,6,90,0,0.753846,65,49,0.0,4,0,0,0,0,1,0,0,1,0,1,0.0,0,0,1,72,2,0,0,90,0,0.0,0,0,0,0.0,0,0,4,0,0.0,2,0.0,0,0,2,0,1,5,0.8,4
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Ramon Josep,Attaccante,Subentrato,,t2zLEOV8,0,0,0,0,0,0,0,0,0.0,1.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0019,0.0,0.0,0.9044,0,0,0,1,0,-0.0956,0,0,0,0.0,0,0,6,0,1.0,2,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,6,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Toscano Sandro,Centrocampista,Titolare,6.2,t2zLEOV8,0,0,0,0,4,0,0,0,0.2564,0.849057,45,53,0.555556,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.555556,9,5,9,0,0,0.016822,0.0,0.0,2.1608,1,4,0,2,0,0.1608,1,0,0,0.75,4,3,90,0,0.857143,56,48,0.7,10,7,0,0,0,0,0,0,0,0,0,1.0,1,1,0,69,2,0,0,90,0,0.0,0,1,0,0.5,1,2,6,0,0.0,4,0.0,0,0,5,0,4,6,0.666667,4
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Parra Daniel,Portiere,Titolare,5.9,t2zLEOV8,0,0,0,0,0,0,0,0,0.2564,0.571429,8,14,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.000174,0.0,0.0,2.1608,1,0,0,2,0,0.1608,0,0,5,0.384615,13,5,90,0,0.666667,24,16,0.0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,33,5,0,0,90,0,0.0,0,0,0,0.0,0,0,0,0,0.0,9,0.0,0,0,0,0,1,9,0.333333,3
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Benito Alberto,Esterno,Titolare,6.0,t2zLEOV8,0,0,0,0,1,0,0,0,0.217,0.714286,20,28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.5,0,2,1,0.0,0,0.5,8,4,8,0,0,0.01671,0.0,0.0,1.217,2,2,0,1,0,0.217,0,0,0,0.666667,3,2,59,2,0.733333,30,22,0.25,4,1,0,0,0,0,0,0,0,0,0,1.0,1,1,1,46,1,0,0,59,0,0.0,0,3,0,0.0,0,0,4,0,0.0,1,0.0,0,0,4,0,4,6,0.5,3
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Xavi Jaime,Centrocampista,Titolare,6.7,t2zLEOV8,0,0,0,0,1,1,0,0,0.217,0.863636,19,22,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.5,4,2,0.0,0,0,0,0.0,0,0.5,4,2,4,0,0,0.072899,0.0,0.0,1.217,2,2,0,1,0,0.217,0,0,0,0.5,2,1,59,0,0.884615,26,23,0.8,5,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,34,1,0,0,59,1,0.0,0,3,0,0.0,0,0,5,0,0.0,3,0.0,0,0,2,0,2,7,0.714286,5
Copa del Rey,2° turno,03.12.2025,Reus FCR,Real Sociedad,Casa,Reus FCR,Carbia Francisco,Attaccante,Subentrato,5.6,t2zLEOV8,0,0,0,0,2,1,0,0,0.0183,0.4,2,5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,0.0,0,0.333333,3,1,4,0,0,0.00085,0.0,0.0,0.9227,1,1,0,1,0,-0.0773,0,0,0,0.0,0,0,19,0,0.4,5,2,0.333333,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,9,1,0,0,19,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
Copa del Rey,2° turno,03.12.2025,Cieza,Levante,Casa,Cieza,Hidalgo Dario,Attaccante,Titolare,6.3,WfL4EFyQ,0,0,0,0,0,0,0,0,0.1096,0.6,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,0.0,0,0.0,0,0,1,0,0,0.003507,0.0373,0.3611,1.1096,0,0,0,1,0,0.1096,0,0,0,0.0,1,0,60,0,0.714286,7,5,0.666667,3,2,0,0,0,0,2,0,1,1,2,0.0,0,0,0,10,1,0,0,60,0,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,0,0,1,1,0.0,0
Copa del Rey,2° turno,03.12.2025,Cieza,Levante,Casa,Cieza,Aguirre Adrian,Terzino,Titolare,6.8,WfL4EFyQ,0,0,0,0,1,1,0,0,0.1096,0.666667,14,21,0.666667,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1,0,0.0,3,2,0,0.666667,2,0.666667,9,6,12,0,0,0.013626,0.0,0.0,1.1096,0,0,0,1,0,0.1096,0,0,0,0.333333,6,2,90,0,0.636364,22,14,0.333333,6,2,0,0,0,0,0,0,0,0,0,0.666667,6,4,0,48,1,0,0,90,0,0.0,0,4,0,0.0,0,0,7,0,0.0,4,0.0,0,0,8,0,5,12,0.416667,5
